pmt_id,position_x,position_y,position_z,type_int,type_name
7327,462.84,-8177.63,-1886.77,1,NORMAL
7328,315.27,-8247.98,-1640.8799999999999,1,NORMAL
7329,904.37,-8081.4,-2126.19,1,NORMAL
7330,756.81,-8151.75,-1880.3,1,NORMAL
7331,609.24,-8222.11,-1634.4,1,NORMAL
7332,1050.92,-8126.17,-1873.6699999999998,1,NORMAL
7333,903.3499999999999,-8196.52,-1627.78,1,NORMAL
7334,1197.32,-8170.650000000001,-1621.3,1,NORMAL
7335,295.25,-7498.110000000001,-3749.0499999999997,1,NORMAL
7336,147.67,-7383.74,-3977.78,1,NORMAL
7337,147.69,-7612.4800000000005,-3520.31,1,NORMAL
7338,0.10999999999999999,-7498.110000000001,-3749.0499999999997,1,NORMAL
7339,-147.47,-7383.74,-3977.78,1,NORMAL
7340,-147.46,-7612.4800000000005,-3520.31,1,NORMAL
7341,-295.39,-7498.099999999999,-3749.1000000000004,1,NORMAL
7342,-99999.0,-99999.0,-99999.0,10,SPARE
7343,147.73999999999998,-8208.96,-1901.29,1,NORMAL
7344,-295.24,-8131.79,-2145.11,1,NORMAL
7345,0.05,-8131.84,-2144.9100000000003,1,NORMAL
7346,295.4,-8131.799999999999,-2145.05,1,NORMAL
7347,-442.93,-8054.66,-2388.73,1,NORMAL
7348,-147.57999999999998,-8054.629999999999,-2388.87,1,NORMAL
7349,147.71,-8054.679999999999,-2388.67,1,NORMAL
7350,443.05999999999995,-8054.64,-2388.81,1,NORMAL
7351,-590.56,-7977.46,-2632.69,1,NORMAL
7352,-295.27,-7977.5,-2632.4900000000002,1,NORMAL
7353,0.08,-7977.469999999999,-2632.6299999999997,1,NORMAL
7354,295.21999999999997,-7977.469999999999,-2632.6299999999997,1,NORMAL
7355,590.72,-7977.4800000000005,-2632.57,1,NORMAL
7356,-442.9,-7900.299999999999,-2876.45,1,NORMAL
7357,-147.60999999999999,-7900.34,-2876.25,1,NORMAL
7358,147.73999999999998,-7900.3099999999995,-2876.3900000000003,1,NORMAL
7359,442.88,-7900.3099999999995,-2876.3900000000003,1,NORMAL
7360,-295.24,-7823.139999999999,-3120.21,1,NORMAL
7361,0.05,-7823.18,-3120.0099999999998,1,NORMAL
7362,295.4,-7823.150000000001,-3120.1499999999996,1,NORMAL
7363,1380.9899999999998,16.98,8301.48,1,NORMAL
7364,1391.91,-762.7800000000001,8253.93,1,NORMAL
7365,1482.97,-481.87,8253.98,1,NORMAL
7366,1574.3700000000001,-201.03000000000003,8253.94,1,NORMAL
7367,1676.3999999999999,-699.8900000000001,8206.69,1,NORMAL
7368,1767.8,-419.05,8206.66,1,NORMAL
7369,1960.98,-637.2,8159.160000000001,1,NORMAL
7370,3492.61,-669.0999999999999,7627.4,1,NORMAL
7371,3401.4100000000003,-949.8000000000001,7627.4,1,NORMAL
7372,3310.0,-1230.6399999999999,7627.4400000000005,1,NORMAL
7373,1445.46,-1111.47,8205.130000000001,1,NORMAL
7374,1730.1499999999999,-1048.81,8158.099999999999,1,NORMAL
7375,2014.8500000000001,-986.15,8111.0599999999995,1,NORMAL
7376,1349.1200000000001,-1389.2599999999998,8179.09,1,NORMAL
7377,1633.8200000000002,-1326.6,8132.05,1,NORMAL
7378,1918.51,-1263.94,8085.01,1,NORMAL
7379,1537.68,-1604.62,8106.21,1,NORMAL
7380,1822.38,-1541.96,8059.17,1,NORMAL
7381,1726.0400000000002,-1819.75,8033.13,1,NORMAL
7382,3335.67,-2514.09,7305.879999999999,1,NORMAL
7383,3483.25,-2717.2000000000003,7150.72,1,NORMAL
7384,3630.7999999999997,-2920.54,6995.44,1,NORMAL
7385,1838.04,-2094.54,7911.509999999999,1,NORMAL
7386,2000.95,-2318.98,7810.119999999999,1,NORMAL
7387,1549.6299999999999,-2132.88,7962.039999999999,1,NORMAL
7388,1712.69,-2357.18,7860.950000000001,1,NORMAL
7389,1875.6,-2581.62,7759.56,1,NORMAL
7390,1424.23,-2395.17,7911.570000000001,1,NORMAL
7391,1587.1399999999999,-2619.61,7810.18,1,NORMAL
7392,1984.5500000000002,-4802.79,6628.25,1,NORMAL
7393,2123.8999999999996,-4564.32,6732.870000000001,1,NORMAL
7394,2263.33,-4326.1900000000005,6837.61,1,NORMAL
7395,2402.92,-4087.7,6942.150000000001,1,NORMAL
7396,2542.37,-3849.33,7046.98,1,NORMAL
7397,2267.4100000000003,-4754.67,6558.719999999999,1,NORMAL
7398,2406.98,-4516.41,6663.16,1,NORMAL
7399,2546.43,-4278.04,6768.0,1,NORMAL
7400,2685.77,-4039.81,6872.5199999999995,1,NORMAL
7401,2550.48,-4706.75,6489.009999999999,1,NORMAL
7402,2689.8399999999997,-4468.28,6593.630000000001,1,NORMAL
7403,2829.1800000000003,-4230.05,6698.150000000001,1,NORMAL
7404,2833.3300000000004,-4658.860000000001,6419.38,1,NORMAL
7405,2972.68,-4420.389999999999,6524.0,1,NORMAL
7406,2326.95,-3552.87,7273.469999999999,1,NORMAL
7407,2037.98,-3585.54,7325.8,1,NORMAL
7408,1749.32,-3618.51,7378.16,1,NORMAL
7409,1460.6,-3651.16,7430.410000000001,1,NORMAL
7410,1171.72,-3683.92,7482.95,1,NORMAL
7411,2175.85,-3337.98,7408.66,1,NORMAL
7412,1887.12,-3370.62,7460.91,1,NORMAL
7413,1598.46,-3403.6000000000004,7513.27,1,NORMAL
7414,1309.82,-3436.34,7565.73,1,NORMAL
7415,2024.99,-3123.06,7543.7699999999995,1,NORMAL
7416,1736.35,-3155.8100000000004,7596.2300000000005,1,NORMAL
7417,1447.69,-3188.79,7648.59,1,NORMAL
7418,1874.22,-2908.25,7679.09,1,NORMAL
7419,1585.5600000000002,-2941.23,7731.45,1,NORMAL
7420,2542.31,-5786.860000000001,5566.849999999999,1,NORMAL
7421,2124.0,-5295.75,6174.049999999999,1,NORMAL
7422,1984.6399999999999,-5132.039999999999,6376.69,1,NORMAL
7423,2685.7200000000003,-5568.4400000000005,5704.740000000001,1,NORMAL
7424,2546.36,-5404.679999999999,5907.03,1,NORMAL
7425,2406.86,-5241.219999999999,6109.450000000001,1,NORMAL
7426,2267.5899999999997,-5077.64,6311.900000000001,1,NORMAL
7427,2829.2200000000003,-5350.15,5842.43,1,NORMAL
7428,2689.95,-5186.570000000001,6044.87,1,NORMAL
7429,2550.45,-5023.12,6247.3,1,NORMAL
7430,2972.81,-5132.05,5980.280000000001,1,NORMAL
7431,2833.3199999999997,-4968.59,6182.7,1,NORMAL
7432,1803.1899999999998,-4558.929999999999,6840.17,1,NORMAL
7433,1655.6100000000001,-4355.82,6995.34,1,NORMAL
7434,1508.0600000000002,-4152.47,7150.610000000001,1,NORMAL
7435,1360.25,-3949.38,7305.860000000001,1,NORMAL
7436,1943.95,-4320.48,6942.72,1,NORMAL
7437,1796.38,-4117.36,7097.88,1,NORMAL
7438,1648.8200000000002,-3914.02,7253.150000000001,1,NORMAL
7439,2084.81,-4082.13,7045.47,1,NORMAL
7440,1937.25,-3878.7799999999997,7200.74,1,NORMAL
7441,2225.58,-3843.68,7148.01,1,NORMAL
7442,757.9300000000001,-1466.71,8251.93,1,NORMAL
7443,609.1899999999999,-2215.36,8084.969999999999,1,NORMAL
7444,756.76,-1963.9699999999998,8132.01,1,NORMAL
7445,904.3399999999999,-1712.5700000000002,8179.049999999999,1,NORMAL
7446,903.3199999999999,-2209.62,8059.18,1,NORMAL
7447,1050.9,-1958.23,8106.219999999999,1,NORMAL
7448,1197.31,-2204.0299999999997,8033.09,1,NORMAL
7449,2578.18,-6203.37,5068.77,1,NORMAL
7450,2702.13,-6325.700000000001,4830.31,1,NORMAL
7451,2826.0899999999997,-6448.03,4591.85,1,NORMAL
7452,1655.6299999999999,-5603.95,6041.77,1,NORMAL
7453,1803.1100000000001,-5400.71,6197.14,1,NORMAL
7454,1648.66,-5968.75,5683.540000000001,1,NORMAL
7455,1796.23,-5765.63,5838.71,1,NORMAL
7456,1944.02,-5562.4,5993.9,1,NORMAL
7457,1937.1399999999999,-5927.37,5635.83,1,NORMAL
7458,2084.93,-5724.139999999999,5791.01,1,NORMAL
7459,2225.54,-5885.82,5587.95,1,NORMAL
7460,215.36,-7052.05,4600.32,1,NORMAL
7461,364.87,-6892.780000000001,4799.28,1,NORMAL
7462,514.0400000000001,-6733.76,4998.31,1,NORMAL
7463,663.4000000000001,-6574.589999999999,5197.089999999999,1,NORMAL
7464,812.9200000000001,-6415.54,5396.18,1,NORMAL
7465,509.87,-7034.55,4584.719999999999,1,NORMAL
7466,659.24,-6875.38,4783.5,1,NORMAL
7467,808.4000000000001,-6716.36,4982.53,1,NORMAL
7468,957.76,-6557.41,5181.4400000000005,1,NORMAL
7469,804.23,-7017.150000000001,4568.9400000000005,1,NORMAL
7470,953.6,-6858.200000000001,4767.84,1,NORMAL
7471,1102.76,-6699.18,4966.88,1,NORMAL
7472,1098.59,-6999.969999999999,4553.29,1,NORMAL
7473,1247.75,-6840.950000000001,4752.320000000001,1,NORMAL
7474,-590.56,-3789.93,7498.41,1,NORMAL
7475,-295.21000000000004,-3790.07,7498.37,1,NORMAL
7476,-0.06,-3790.07,7498.37,1,NORMAL
7477,295.43,-3790.02,7498.39,1,NORMAL
7478,590.58,-3790.02,7498.39,1,NORMAL
7479,-442.9,-4015.89,7378.32,1,NORMAL
7480,-147.55,-4016.03,7378.289999999999,1,NORMAL
7481,147.75,-4015.8300000000004,7378.339999999999,1,NORMAL
7482,443.09,-4015.97,7378.3,1,NORMAL
7483,-295.23,-4241.84,7258.24,1,NORMAL
7484,0.06,-4241.639999999999,7258.289999999999,1,NORMAL
7485,295.41,-4241.78,7258.25,1,NORMAL
7486,-147.63,-4467.51,7138.490000000001,1,NORMAL
7487,147.72,-4467.65,7138.450000000001,1,NORMAL
7488,590.56,-6237.960000000001,5628.27,1,NORMAL
7489,295.21000000000004,-6237.889999999999,5628.400000000001,1,NORMAL
7490,0.06,-6237.889999999999,5628.400000000001,1,NORMAL
7491,-295.43,-6237.92,5628.35,1,NORMAL
7492,-590.58,-6237.92,5628.35,1,NORMAL
7493,442.9,-6062.6900000000005,5814.700000000001,1,NORMAL
7494,147.55,-6062.619999999999,5814.83,1,NORMAL
7495,3778.58,-7515.0,-265.07,1,NORMAL
7496,3631.01,-7562.94,-516.14,1,NORMAL
7497,3483.21,-7610.96,-767.3000000000001,1,NORMAL
7498,2659.92,-7986.280000000001,-291.38,1,NORMAL
7499,2780.28,-7914.6900000000005,-551.5699999999999,1,NORMAL
7500,2900.84,-7843.31,-811.4100000000001,1,NORMAL
7501,3021.1099999999997,-7771.75,-1071.37,1,NORMAL
7502,3141.54,-7700.410000000001,-1331.54,1,NORMAL
7503,2502.24,-8013.24,-539.77,1,NORMAL
7504,2622.5,-7941.68,-799.7199999999999,1,NORMAL
7505,2743.06,-7870.29,-1059.57,1,NORMAL
7506,2863.3999999999996,-7798.97,-1319.51,1,NORMAL
7507,2344.46,-8040.22,-787.9200000000001,1,NORMAL
7508,2464.79,-7968.9,-1047.8700000000001,1,NORMAL
7509,2585.36,-7897.5199999999995,-1307.7099999999998,1,NORMAL
7510,2186.75,-8067.4400000000005,-1036.07,1,NORMAL
7511,2307.31,-7996.0599999999995,-1295.92,1,NORMAL
7512,2542.31,-8024.49,291.38,1,NORMAL
7513,2402.86,-8037.33,551.5699999999999,1,NORMAL
7514,2263.36,-8050.44,811.4100000000001,1,NORMAL
7515,2124.0,-8063.24,1071.37,1,NORMAL
7516,1984.6399999999999,-8076.3099999999995,1331.54,1,NORMAL
7517,2685.7200000000003,-7953.62,539.77,1,NORMAL
7518,2546.36,-7966.42,799.7199999999999,1,NORMAL
7519,2406.86,-7979.53,1059.57,1,NORMAL
7520,2267.5899999999997,-7992.57,1319.51,1,NORMAL
7521,2829.2200000000003,-7882.709999999999,787.9200000000001,1,NORMAL
7522,2689.95,-7895.74,1047.8700000000001,1,NORMAL
7523,2550.45,-7908.86,1307.7099999999998,1,NORMAL
7524,2972.81,-7812.039999999999,1036.07,1,NORMAL
7525,2833.3199999999997,-7825.15,1295.92,1,NORMAL
7526,1171.72,-8340.449999999999,-51.379999999999995,1,NORMAL
7527,1460.5099999999998,-8278.83,-57.220000000000006,1,NORMAL
7528,1749.17,-8217.52,-63.17,1,NORMAL
7529,2038.0500000000002,-8155.860000000001,-69.24000000000001,1,NORMAL
7530,2326.9300000000003,-8094.47,-75.09,1,NORMAL
7531,1309.71,-8303.81,-309.78000000000003,1,NORMAL
7532,1598.37,-8242.23,-315.96,1,NORMAL
7533,1887.25,-8180.839999999999,-321.80999999999995,1,NORMAL
7534,2175.8199999999997,-8119.299999999999,-327.74,1,NORMAL
7535,1447.5700000000002,-8267.21,-568.52,1,NORMAL
7536,1736.36,-8205.58,-574.36,1,NORMAL
7537,2024.9299999999998,-8144.04,-580.3,1,NORMAL
7538,1585.34,-8230.650000000001,-827.02,1,NORMAL
7539,1874.13,-8169.02,-832.86,1,NORMAL
7540,1360.27,-8300.75,265.07,1,NORMAL
7541,1507.84,-8252.8,516.14,1,NORMAL
7542,1655.6299999999999,-8204.77,767.3000000000001,1,NORMAL
7543,1803.1100000000001,-8156.860000000001,1018.6,1,NORMAL
7544,1648.66,-8237.859999999999,257.1,1,NORMAL
7545,1796.23,-8189.91,508.16,1,NORMAL
7546,1944.02,-8141.889999999999,759.32,1,NORMAL
7547,1937.1399999999999,-8175.209999999999,249.11,1,NORMAL
7548,2084.93,-8127.179999999999,500.27,1,NORMAL
7549,2225.54,-8112.32,241.13,1,NORMAL
7550,1629.23,-8161.26,1295.27,1,NORMAL
7551,1481.43,-8209.289999999999,1044.1,1,NORMAL
7552,1333.86,-8257.24,793.04,1,NORMAL
7553,1186.16,-8305.220000000001,541.64,1,NORMAL
7554,1038.59,-8353.17,290.58,1,NORMAL
7555,1336.77,-8202.57,1301.4699999999998,1,NORMAL
7556,1188.97,-8250.599999999999,1050.31,1,NORMAL
7557,1041.49,-8298.51,799.01,1,NORMAL
7558,893.7,-8346.54,547.8499999999999,1,NORMAL
7559,1044.31,-8243.880000000001,1307.68,1,NORMAL
7560,896.82,-8291.789999999999,1056.38,1,NORMAL
7561,749.0300000000001,-8339.82,805.22,1,NORMAL
7562,752.24,-8285.32,1313.74,1,NORMAL
7563,604.45,-8333.34,1062.58,1,NORMAL
7564,215.36,-8323.16,-1272.5,1,NORMAL
7565,364.87,-8337.09,-1018.0200000000001,1,NORMAL
7566,514.0400000000001,-8351.25,-763.65,1,NORMAL
7567,663.4000000000001,-8365.130000000001,-509.38,1,NORMAL
7568,812.9200000000001,-8379.310000000001,-254.95999999999998,1,NORMAL
7569,509.87,-8299.72,-1272.46,1,NORMAL
7570,659.24,-8313.6,-1018.18,1,NORMAL
7571,808.4000000000001,-8327.76,-763.81,1,NORMAL
7572,957.76,-8341.89,-509.59000000000003,1,NORMAL
7573,804.23,-8276.23,-1272.62,1,NORMAL
7574,953.6,-8290.359999999999,-1018.4000000000001,1,NORMAL
7575,1102.76,-8304.52,-764.0300000000001,1,NORMAL
7576,1098.59,-8252.99,-1272.83,1,NORMAL
7577,1247.75,-8267.16,-1018.4699999999999,1,NORMAL
7578,590.56,-8401.67,36.42,1,NORMAL
7579,295.21000000000004,-8401.710000000001,36.57,1,NORMAL
7580,0.06,-8401.710000000001,36.56,1,NORMAL
7581,-295.43,-8401.69,36.51,1,NORMAL
7582,-590.58,-8401.69,36.51,1,NORMAL
7583,442.9,-8395.32,292.22,1,NORMAL
7584,147.55,-8395.35,292.37,1,NORMAL
7585,-147.75,-8395.31,292.16999999999996,1,NORMAL
7586,-443.09,-8395.34,292.31,1,NORMAL
7587,295.23,-8388.96,548.02,1,NORMAL
7588,-0.06,-8388.92,547.8199999999999,1,NORMAL
7589,-295.41,-8388.95,547.97,1,NORMAL
7590,147.63,-8382.78,803.42,1,NORMAL
7591,-147.72,-8382.81,803.5699999999999,1,NORMAL
7592,2950.1499999999996,-6831.950000000001,3929.4700000000003,1,NORMAL
7593,2826.06,-6990.71,3713.79,1,NORMAL
7594,2702.1,-7149.29,3497.75,1,NORMAL
7595,1984.5500000000002,-7998.61,1738.5400000000002,1,NORMAL
7596,2123.8999999999996,-7890.610000000001,1975.5,1,NORMAL
7597,2263.33,-7782.94,2212.33,1,NORMAL
7598,2402.92,-7674.87,2449.23,1,NORMAL
7599,2542.37,-7567.1,2686.29,1,NORMAL
7600,2267.4100000000003,-7916.39,1718.8,1,NORMAL
7601,2406.98,-7808.42,1955.48,1,NORMAL
7602,2546.43,-7700.650000000001,2192.54,1,NORMAL
7603,2685.77,-7592.759999999999,2429.2599999999998,1,NORMAL
7604,2550.48,-7834.2,1698.7799999999997,1,NORMAL
7605,2689.8399999999997,-7726.2,1935.7400000000002,1,NORMAL
7606,2829.1800000000003,-7618.31,2172.4700000000003,1,NORMAL
7607,2833.3300000000004,-7752.08,1678.81,1,NORMAL
7608,2972.68,-7644.09,1915.77,1,NORMAL
7609,1038.67,-7872.3099999999995,2808.2299999999996,1,NORMAL
7610,1186.23,-7920.36,2556.9300000000003,1,NORMAL
7611,1333.8,-7968.31,2305.87,1,NORMAL
7612,1481.6,-8016.29,2054.53,1,NORMAL
7613,1629.17,-8064.24,1803.47,1,NORMAL
7614,893.87,-7960.98,2566.46,1,NORMAL
7615,1041.43,-8009.030000000001,2315.17,1,NORMAL
7616,1189.24,-8056.91,2064.06,1,NORMAL
7617,1336.8000000000002,-8104.96,1812.77,1,NORMAL
7618,749.0699999999999,-8049.650000000001,2324.7,1,NORMAL
7619,896.88,-8097.530000000001,2073.59,1,NORMAL
7620,1044.44,-8145.58,1822.3,1,NORMAL
7621,604.61,-8138.360000000001,2083.21,1,NORMAL
7622,752.17,-8186.41,1831.92,1,NORMAL
7623,812.83,-7695.63,3324.93,1,NORMAL
7624,663.4000000000001,-7588.7300000000005,3556.17,1,NORMAL
7625,514.1700000000001,-7482.12,3787.4400000000005,1,NORMAL
7626,364.88,-7375.1,4018.85,1,NORMAL
7627,215.44,-7268.41,4250.2300000000005,1,NORMAL
7628,957.6999999999999,-7567.089999999999,3547.75,1,NORMAL
7629,808.61,-7460.15,3779.04,1,NORMAL
7630,659.1800000000001,-7353.46,4010.4300000000003,1,NORMAL
7631,509.95,-7246.639999999999,4241.54,1,NORMAL
7632,1102.92,-7438.51,3770.62,1,NORMAL
7633,953.48,-7331.61,4001.8599999999997,1,NORMAL
7634,804.25,-7224.790000000001,4232.98,1,NORMAL
7635,1247.98,-7310.05,3993.3100000000004,1,NORMAL
7636,1098.55,-7203.150000000001,4224.56,1,NORMAL
7637,442.92,-7714.86,3332.83,1,NORMAL
7638,147.76999999999998,-7714.86,3332.83,1,NORMAL
7639,-147.57999999999998,-7714.78,3332.9500000000003,1,NORMAL
7640,-442.87,-7714.9,3332.78,1,NORMAL
7641,295.29,-7606.24,3564.34,1,NORMAL
7642,0.15,-7606.24,3564.34,1,NORMAL
7643,-295.2,-7606.15,3564.46,1,NORMAL
7644,147.67,-7497.820000000001,3795.99,1,NORMAL
7645,-147.68,-7497.74,3796.1099999999997,1,NORMAL
7646,0.04,-7389.19,4027.5,1,NORMAL
7647,-590.56,-7823.780000000001,3062.3500000000004,1,NORMAL
7648,-295.21000000000004,-7823.86,3062.23,1,NORMAL
7649,-0.06,-7823.86,3062.23,1,NORMAL
7650,295.43,-7823.83,3062.28,1,NORMAL
7651,590.58,-7823.83,3062.28,1,NORMAL
7652,-442.9,-7912.14,2822.21,1,NORMAL
7653,-147.55,-7912.219999999999,2822.09,1,NORMAL
7654,147.75,-7912.1,2822.26,1,NORMAL
7655,443.09,-7912.1900000000005,2822.14,1,NORMAL
7656,-295.23,-8000.5,2582.0699999999997,1,NORMAL
7657,0.06,-8000.38,2582.24,1,NORMAL
7658,295.41,-8000.47,2582.12,1,NORMAL
7659,-147.63,-8088.869999999999,2342.37,1,NORMAL
7660,147.72,-8088.95,2342.25,1,NORMAL
7661,590.79,-8176.05,1561.4699999999998,1,NORMAL
7662,442.93999999999994,-8223.970000000001,1310.2199999999998,1,NORMAL
7663,295.45000000000005,-8271.849999999999,1059.02,1,NORMAL
7664,443.13,-8127.960000000001,1812.5299999999997,1,NORMAL
7665,295.29,-8176.09,1561.43,1,NORMAL
7666,147.79999999999998,-8223.970000000001,1310.2199999999998,1,NORMAL
7667,-0.04,-8271.88,1058.97,1,NORMAL
7668,295.47999999999996,-8080.08,2063.74,1,NORMAL
7669,147.64,-8128.0,1812.49,1,NORMAL
7670,0.15,-8176.09,1561.43,1,NORMAL
7671,-147.55,-8223.880000000001,1310.34,1,NORMAL
7672,-295.19,-8271.88,1058.97,1,NORMAL
7673,0.13,-8080.0,2063.86,1,NORMAL
7674,-147.51,-8128.0,1812.49,1,NORMAL
7675,-295.2,-8176.0,1561.55,1,NORMAL
7676,-442.84,-8224.0,1310.17,1,NORMAL
7677,-295.15999999999997,-8080.119999999999,2063.69,1,NORMAL
7678,-442.86,-8127.910000000001,1812.61,1,NORMAL
7679,-590.49,-8176.12,1561.38,1,NORMAL
7680,-99999.0,-99999.0,-99999.0,4,BUTT
7681,-99999.0,-99999.0,-99999.0,4,BUTT
7682,-99999.0,-99999.0,-99999.0,4,BUTT
7683,-99999.0,-99999.0,-99999.0,4,BUTT
7684,-99999.0,-99999.0,-99999.0,4,BUTT
7685,-99999.0,-99999.0,-99999.0,4,BUTT
7686,-99999.0,-99999.0,-99999.0,4,BUTT
7687,-99999.0,-99999.0,-99999.0,4,BUTT
7688,-99999.0,-99999.0,-99999.0,10,SPARE
7689,3970.86,-5831.82,-4600.32,1,NORMAL
7690,3756.29,-5790.85,-4799.28,1,NORMAL
7691,3542.14,-5749.87,-4998.31,1,NORMAL
7692,3327.74,-5708.9,-5197.089999999999,1,NORMAL
7693,3113.2999999999997,-5668.110000000001,-5396.18,1,NORMAL
7694,3722.31,-5990.77,-4584.719999999999,1,NORMAL
7695,3507.91,-5949.8,-4783.5,1,NORMAL
7696,3293.77,-5908.82,-4982.53,1,NORMAL
7697,3079.5,-5868.02,-5181.4400000000005,1,NORMAL
7698,3473.94,-6149.719999999999,-4568.9400000000005,1,NORMAL
7699,3259.67,-6108.92,-4767.84,1,NORMAL
7700,3045.5299999999997,-6067.94,-4966.88,1,NORMAL
7701,3225.7,-6308.84,-4553.29,1,NORMAL
7702,3011.56,-6267.870000000001,-4752.320000000001,1,NORMAL
7703,1749.9,-5180.33,-6406.2699999999995,1,NORMAL
7704,1988.93,-5257.88,-6251.09,1,NORMAL
7705,2227.7000000000003,-5335.47,-6095.92,1,NORMAL
7706,2466.73,-5413.18,-5940.54,1,NORMAL
7707,-99999.0,-99999.0,-99999.0,10,SPARE
7708,2002.17,-5029.99,-6438.4400000000005,1,NORMAL
7709,2241.2,-5107.54,-6283.26,1,NORMAL
7710,2479.98,-5185.280000000001,-6127.889999999999,1,NORMAL
7711,-99999.0,-99999.0,-99999.0,10,SPARE
7712,2254.44,-4879.65,-6470.62,1,NORMAL
7713,2493.2200000000003,-4957.38,-6315.25,1,NORMAL
7714,2732.25,-5034.9400000000005,-6160.0599999999995,1,NORMAL
7715,2506.5,-4729.69,-6502.759999999999,1,NORMAL
7716,2745.5299999999997,-4807.24,-6347.57,1,NORMAL
7717,1508.21,-3842.9500000000003,-7341.35,1,NORMAL
7718,1508.3600000000001,-4094.2000000000003,-7186.08,1,NORMAL
7719,1508.3600000000001,-4345.26,-7030.91,1,NORMAL
7720,1508.3000000000002,-4596.63,-6875.549999999999,1,NORMAL
7721,1508.3000000000002,-4847.6900000000005,-6720.389999999999,1,NORMAL
7722,1758.94,-3941.71,-7220.259999999999,1,NORMAL
7723,1759.09,-4192.95,-7064.99,1,NORMAL
7724,1758.88,-4444.13,-6909.740000000001,1,NORMAL
7725,1759.03,-4695.38,-6754.47,1,NORMAL
7726,2009.67,-4040.46,-7099.17,1,NORMAL
7727,2009.46,-4291.639999999999,-6943.92,1,NORMAL
7728,2009.6100000000001,-4542.889999999999,-6788.65,1,NORMAL
7729,2260.0299999999997,-4139.28,-6978.32,1,NORMAL
7730,2260.18,-4390.53,-6823.049999999999,1,NORMAL
7731,1411.0400000000002,-3324.9900000000002,-7608.6900000000005,1,NORMAL
7732,1394.4900000000002,-3047.9700000000003,-7709.78,1,NORMAL
7733,1377.8899999999999,-2771.2400000000002,-7811.08,1,NORMAL
7734,1361.1000000000001,-2494.15,-7912.219999999999,1,NORMAL
7735,1344.58,-2217.18,-8013.5599999999995,1,NORMAL
7736,1150.21,-3212.45,-7689.08,1,NORMAL
7737,1133.3400000000001,-2935.59,-7790.18,1,NORMAL
7738,1116.82,-2658.6200000000003,-7891.509999999999,1,NORMAL
7739,1100.19,-2381.85,-7992.57,1,NORMAL
7740,889.0600000000001,-3100.07,-7769.47,1,NORMAL
7741,872.51,-2823.05,-7870.56,1,NORMAL
7742,855.8799999999999,-2546.27,-7971.620000000001,1,NORMAL
7743,628.15,-2987.76,-7849.82,1,NORMAL
7744,611.5999999999999,-2710.75,-7950.91,1,NORMAL
7745,2726.23,-5745.77,-5522.01,1,NORMAL
7746,2467.88,-5881.509999999999,-5476.570000000001,1,NORMAL
7747,2209.82,-6017.42,-5431.2699999999995,1,NORMAL
7748,1951.48,-6153.31,-5385.63,1,NORMAL
7749,1693.17,-6289.25,-5340.34,1,NORMAL
7750,2699.79,-5944.160000000001,-5304.9800000000005,1,NORMAL
7751,2441.7,-6080.0199999999995,-5259.32,1,NORMAL
7752,2183.39,-6215.96,-5214.04,1,NORMAL
7753,1925.3,-6351.67,-5168.58,1,NORMAL
7754,2673.6099999999997,-6142.67,-5087.7300000000005,1,NORMAL
7755,2415.27,-6278.41,-5042.29,1,NORMAL
7756,2157.17,-6414.120000000001,-4996.83,1,NORMAL
7757,2647.43,-6341.0199999999995,-4870.68,1,NORMAL
7758,2389.09,-6476.77,-4825.24,1,NORMAL
7759,2432.29,-5661.98,-5731.41,1,NORMAL
7760,2193.51,-5584.400000000001,-5886.58,1,NORMAL
7761,1954.4900000000002,-5506.84,-6041.76,1,NORMAL
7762,1715.71,-5429.099999999999,-6197.129999999999,1,NORMAL
7763,2174.55,-5797.88,-5683.540000000001,1,NORMAL
7764,1935.77,-5720.29,-5838.7,1,NORMAL
7765,1696.75,-5642.74,-5993.89,1,NORMAL
7766,1916.84,-5933.97,-5635.82,1,NORMAL
7767,1677.8200000000002,-5856.42,-5791.0,1,NORMAL
7768,1659.1,-6069.86,-5587.94,1,NORMAL
7769,3786.92,-6979.360000000001,-2808.2299999999996,1,NORMAL
7770,3695.79,-7104.96,-2556.9300000000003,1,NORMAL
7771,3604.59,-7230.49,-2305.87,1,NORMAL
7772,3513.2200000000003,-7356.18,-2054.53,1,NORMAL
7773,3422.01,-7481.710000000001,-1803.47,1,NORMAL
7774,3956.1900000000005,-6965.98,-2566.46,1,NORMAL
7775,3865.0599999999995,-7091.59,-2315.17,1,NORMAL
7776,3773.6099999999997,-7217.200000000001,-2064.06,1,NORMAL
7777,3682.48,-7342.799999999999,-1812.77,1,NORMAL
7778,4125.45,-6952.6,-2324.7,1,NORMAL
7779,4034.01,-7078.21,-2073.59,1,NORMAL
7780,3942.88,-7203.82,-1822.3,1,NORMAL
7781,4294.46,-6939.46,-2083.21,1,NORMAL
7782,4203.33,-7065.07,-1831.92,1,NORMAL
7783,2524.16,-7433.049999999999,-3052.74,1,NORMAL
7784,2792.76,-7311.12,-3069.96,1,NORMAL
7785,3061.25,-7189.58,-3087.01,1,NORMAL
7786,3329.61,-7067.7300000000005,-3104.1800000000003,1,NORMAL
7787,3598.26,-6946.040000000001,-3121.51,1,NORMAL
7788,2605.2300000000005,-7287.58,-3296.7599999999998,1,NORMAL
7789,2873.5899999999997,-7165.73,-3313.94,1,NORMAL
